PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,CO(GT)
0.11515744943805513,-0.7471723345817468,-0.7037795691811916,-0.5030317983735486,1.9953556632923175,-0.7704314329977043,-0.06334498239261618,-0.1867042893538505,-1.3345354042583335,1.366836311820453,-0.7509632719835453,-0.4115154156138217
1.34652901327574,0.41463037492629695,0.5308871690905855,0.3131392094076464,0.5461542471749015,-0.31255865234839636,0.7528115228275024,0.5653811580384472,-1.312206982807151,1.3496434138610915,-0.7477511807576364,0.7000377107841417
1.7423270159378528,0.9868615602063779,1.0283719354271992,0.5851962120013781,0.026815855733506682,0.24170839791129237,1.053181389060929,1.218979225415087,-0.96611645031382,0.6676584614731148,-0.7035231554162749,1.6263319827824443
1.956717600713164,0.6053741033529906,0.7027455429159611,0.2712842859316877,0.21971297255459618,0.4103983697294585,0.7194370932460106,1.3801403927134366,-0.653518549997263,0.1805263526245597,-0.6513884439803683,1.163184846783293
2.4789510764478964,1.1602649496851907,1.1685721877584265,0.5921720325807045,-0.08199790247326176,1.1815525266125035,1.0622835062195175,1.7323073879209412,-0.29626380677834074,-0.33526058615626336,-0.6227267068876425,1.9968496915817646
1.978706378638837,0.7961178317796843,0.8655587391715801,0.1945502595590967,0.24938945206553303,1.253848228820289,0.7558455618803652,1.147352039949154,0.01633409353821612,-0.8166617290183652,-0.7119240093917292,1.533702555582614
1.302551457424394,0.5013320696657032,0.6032485896486385,-0.40537031026297826,0.8033504029363542,0.36220123492426815,0.5161564767041966,0.29379474648011755,0.12797620079412933,-0.9599358786797048,-0.7465157610553639,0.7926671379839716
0.6373909251727875,-0.14026047140590314,-0.00730089630993268,-0.6495240305394041,1.3029044747037912,-0.16796724793282536,0.17634410278355248,-0.4553062348510997,-0.02832274936414901,-0.7593520691538294,-0.7027819035949113,0.0516317203853296
0.8187983430595892,-0.036218437718615715,0.09671864574226832,-0.6425482099600777,1.1100073578827017,0.16941269570350687,0.3098418211095198,-0.1658130269262867,0.01633409353821612,-0.8281236609912722,-0.7237840385335466,0.0516317203853296
1.1816131788331927,0.13718495176019677,0.2776221971374005,-0.510007618952875,0.8874337615506752,0.36220123492426815,0.3765906802725035,0.22515202707526497,-0.07297959226651414,-0.7421591711944683,-0.7311965567471825,0.514778856384481
1.2915570684615576,0.20654630755172182,0.3364158513408185,-0.4402494131596105,0.7489435238329699,0.38629980232686334,0.5222245548099224,0.24305882344174823,-0.17345748879683626,-0.5874230895602216,-0.7052527429994566,0.32952000198482023
2.099644657230038,1.056222915997903,1.0735978232759822,0.11084041260717925,0.03176193565199616,0.940566852586552,1.0592494671666546,1.1712277684377983,-0.24044275315038396,-0.4040321779937066,-0.6227267068876425,1.163184846783293
2.847263106702918,1.7671768128610343,1.6298762438160137,0.4596314415735019,-0.3293018983977355,1.3502424984306698,1.4931170517260486,1.818856903692277,-0.273935385327158,-0.32379865418335646,-0.5935708019140076,2.0894791187815955
2.8582574956657547,1.697815457069509,1.575605178397474,0.47358308273215477,-0.3490862180716934,1.253848228820289,1.4718787783560083,2.0725365188841236,-0.2850995960527495,-0.22637223241364526,-0.5399535868353739,2.0894791187815955
2.913229440479937,1.541752406538578,1.4534952812057598,0.5014863650494606,-0.3095175787237776,1.2056510940150988,1.305006630448549,2.636600604428347,-0.3297564389551146,-0.07163615077939857,-0.464592984996741,2.0894791187815955
1.9402260172689092,0.640054781248753,0.7389262531949876,0.02015474507593536,0.09606097459235932,0.8200740155735762,0.9651942565279049,1.8546704964252436,-0.40790591403425397,0.03152123697676629,-0.4722525871508315,1.0705554195834626
1.797298960752035,0.25856732439536567,0.38164173918960154,-0.27282971925577565,0.3334728106798541,0.5067926393398391,0.5252585938627853,1.5920374830501554,-0.3967417033086627,0.07163799888194117,-0.4393904230703787,0.6074082835843113
2.4349735205965506,0.27590766334324685,0.39520950554423645,-0.1472649488278995,0.3186345709243857,0.48269407193724395,0.5495309062856885,1.5890530169890749,-0.48605538911339313,0.3180695362994458,-0.36402982123174604,0.885296565183802
2.1601137965256387,0.4319707138741781,0.5399323466603422,-0.25887807809712277,0.2741198516579804,0.24170839791129237,0.588973413972906,1.5741306866836722,-0.40790591403425397,0.19771925058392031,-0.3546406314944737,0.7926671379839716
1.516942042199705,-0.14026047140590314,-0.002778307525054375,-0.5797658247461396,0.635183685707712,-0.11977011312763505,0.34321625069101164,0.9981287368951266,-0.6423543392716716,0.6218107335814859,-0.3543935475540192,0.514778856384481
-0.15970227463285663,-0.9899370798520841,-1.0610640831865776,-1.1029523681956235,2.2129831797058546,-0.9391214048158705,-0.1604342320842288,-0.21953341602573653,-0.7539964465275849,0.8625113050125368,-0.3553818833158375,-0.6894036972133125
-0.08274155189300135,-1.198021147226659,-1.3912130644826939,-1.1657347534095617,2.82135100968006,-1.1078113766340367,-0.29393195041019615,-0.3896479815073277,-0.7428322358019936,0.8109326111344546,-0.37020691974310926,-0.874662551612973
-0.34660688700107667,-1.2153614861745403,-1.4047808308373289,-0.956460136029768,2.7669441305766758,-1.011417107023656,-0.2726936770401559,-0.4463528366678581,-0.8768027645090893,1.120404774402948,-0.356123135137201,-0.9672919788128032
0.35153681213903926,-0.9032353851126779,-0.9208638308553502,-0.7681129803879538,1.9805174235368492,-0.6017414611795383,-0.048174787128301706,-0.1299994341933201,-0.7428322358019936,0.8395874410667226,-0.356123135137201,-0.5041448428136521
0.791312370652498,-0.5217479282592905,-0.44146941965824993,-0.6495240305394041,1.1396838373936384,-0.6258400285821334,0.29467162584520534,0.26991901799147316,-0.653518549997263,0.6848513594324754,-0.33215599291311115,-0.31888598841399135
1.3245402353500668,-0.14026047140590314,-0.011823485094810984,-0.46815269547691635,0.6302376057892226,-0.264361517543206,0.5586330234442771,0.6638685380541054,-0.41907012475984523,0.2894147063671778,-0.3072005149272033,0.2368905747849903
1.9457232117503276,0.25856732439536567,0.3771191504047232,-0.24492643693846985,0.2642276918210015,0.12121556089831656,0.8074242257790345,1.0518491259945764,-0.1511290673456537,-0.11175291268457346,-0.29212839455947676,0.7926671379839716
1.7863045717891988,0.223886646499603,0.34546102891057506,-0.3495637456283666,0.4076640094571962,0.24170839791129237,0.7497774837746395,0.7742937823140855,0.11681199006853825,-0.5587682596279537,-0.36995983580265474,0.7926671379839716
1.044183316797737,-0.33100419983259677,-0.20629480284457807,-0.6844031334360363,1.2831201550298332,-0.11977011312763505,0.28860354773947955,-0.06732564691062863,0.3289319938547732,-0.9542049126932514,-0.5335294043835559,0.0516317203853296
0.6373909251727875,-0.33100419983259677,-0.2108173916294564,-0.7541613392293008,1.3820417533996228,-0.16796724793282536,0.18241218088927824,-0.3896479815073277,0.35126041530595575,-1.0229765045306944,-0.5819578567126443,-0.13362713401433088
0.9177478437251175,-0.2096218271974282,-0.08870749443774216,-0.6913789540153629,1.2682819152743647,-0.047474410919849566,0.24612700099939902,-0.30608293179707236,0.40708146893391234,-1.0917480963681374,-0.6044424952940072,-0.040997706814500746
2.0171867400087646,0.4319707138741781,0.5399323466603422,-0.28678136041442853,0.739051363995991,0.48269407193724395,0.6557222731358897,0.28782581435795646,0.4405741011106864,-1.126133892286859,-0.6066662507580978,0.9779259923836322
1.9072428503803998,0.44931105282205935,0.567067879369612,-0.21702315462116403,0.5857228865228173,0.4585955045346488,0.7224711322988734,0.6071636828935749,0.34009620458036466,-0.9885907086119727,-0.5621911414762819,0.885296565183802
2.1271306296371293,0.4839917307178217,0.5851582345091252,-0.35653956620769306,0.5164777676639647,0.2899055327164827,0.731573249457462,0.7742937823140855,0.16146883297090336,-0.6504637154112108,-0.41122285385856194,0.514778856384481
2.5779005771134247,0.9175002044148529,0.9695782812237811,0.041082206813914716,-0.20070382051700913,0.8923697177813616,1.1775769902283075,1.9262976818911766,-0.17345748879683626,0.08883089684130219,-0.16092682217811943,1.3484437011829533
1.280562679498721,-0.07089911561437809,0.0650605242481202,-0.4542010543182634,0.4917473680715173,0.2899055327164827,0.476713969016979,1.2547928181480537,-0.21811433169920139,0.16906442065165236,-0.15573805942857427,0.14426114758515995
1.417992541534177,-0.10557979351014046,0.03340240275397206,-0.4123461308423047,0.5362620873379226,0.24170839791129237,0.5677351406028658,1.0339423296280932,-0.3967417033086627,0.44988175398787816,-0.16240932582084674,0.2368905747849903
0.813301148578171,-0.348344538780478,-0.24247551312360452,-0.7471855186499744,0.7934582430993752,-0.24026295014061086,0.3553524069024632,0.738480189581119,-0.3855774925830712,0.38111016215043536,-0.1994719168890268,-0.13362713401433088
0.813301148578171,-0.4350462335198842,-0.3284047000362923,-0.7332338774913215,0.9171102410616121,-0.38485435455618183,0.34321625069101164,0.5116607689389975,-0.47489117838780187,0.5129223798388678,-0.21676779272084415,-0.13362713401433088
0.7308432313568974,-0.417705894572003,-0.3193595224665357,-0.7192822363326686,0.8577572820397384,-0.5053471915691576,0.41299914890685824,0.43704911741198377,-0.5418764427413497,0.7593539172563719,-0.15079638061948358,-0.13362713401433088
-0.08823874637441959,-0.9552564019563217,-1.006793017768038,-0.8587986479191977,1.6392379091610754,-0.8427271352054898,0.103527165514843,0.022208334921787774,-0.7093396036252195,1.1089428424300414,-0.14733720545312023,-0.874662551612973
0.3625312011018757,-0.5217479282592905,-0.43242424208849334,-0.510007618952875,1.0160318394314016,-0.6981357307899189,0.4676118518583903,0.24007435738066768,-0.7651606572531762,1.2866027880101023,-0.12262881140766688,-0.5041448428136521
1.2255907346845387,0.05048325702079052,0.18264783265495613,0.1178162331865057,0.35820321027230145,-0.48124862416656244,0.849900772519115,0.6937131986649108,-0.7763248679787674,1.2694098900507418,-0.14091302300130226,0.2368905747849903
2.5998893550390973,1.8538785076004407,1.6931924868043098,0.7526159059052129,-0.5667137344852302,1.109256824404718,1.8177592303823782,2.3739675910532587,0.17263304369649485,-0.5473063276550464,-0.2891633872740224,2.0894791187815955
1.863265294529054,0.8134581707275654,0.8791265055262151,-0.07053092245530852,0.03176193565199616,0.6031869089502198,1.0713856233781063,1.5502549581950278,0.4182456796595038,-0.7994688310590042,-0.26371374140720555,1.0705554195834626
1.791801766270617,0.9521808823106156,0.9967138139330509,-0.2798055398351021,0.026815855733506682,0.24170839791129237,1.217019497915525,1.1980879629875232,0.563380419092191,-0.9083571848016223,-0.21627362483993515,0.885296565183802
1.698349460086507,1.0388825770500218,1.0690752344911039,-0.36351538678701956,0.06638449508142248,0.04891985869053107,1.2109514198097995,0.7772782483751661,0.6303656834457387,-1.0344384365036015,-0.3000350806540218,0.885296565183802
1.2420823181287934,0.4666513917699405,0.5761130569393687,-0.40537031026297826,0.5016395279084962,-0.11977011312763505,0.8407986553605263,0.40123552467901724,0.6861867370736954,-1.0974790623545911,-0.30522384340356695,0.514778856384481
1.2475795126102116,0.3626093580826531,0.4856612812418025,-0.4751285160562428,0.6203454459522436,-0.24026295014061086,0.7437094056689136,0.19530736646445948,0.6861867370736954,-1.0688242324223232,-0.2775504420726593,0.32952000198482023
1.9457232117503276,0.9348405433627344,0.9741008700086594,-0.3844428485249989,0.1603600135327225,0.02482129128793591,1.1957812245454849,0.7444491217032801,0.6192014727201477,-0.9599358786797048,-0.2061431832812993,0.7926671379839716
2.7703023839630627,1.8191978297046776,1.66605695409504,0.3131392094076464,-0.7249882918768934,0.8682711503787666,1.9057463629154021,2.102381179494929,-0.17345748879683626,0.535846243784682,0.20129823452822643,2.0894791187815955
1.9127400448618181,1.0215422381021406,1.055507468136469,-0.12633748708992015,-0.29962541888679867,0.38629980232686334,1.2928704742370976,1.4666899084847724,-0.2850995960527495,0.6963132914053828,0.16868315438822776,1.163184846783293
0.2800732838806022,-0.4350462335198842,-0.3329272888211706,-0.8518228273398712,0.9072180812246331,-0.19206581533542053,0.3553524069024632,0.481816108328192,-0.3297564389551146,0.7650848832428256,0.15039894279459265,-0.5041448428136521
1.1706187898703564,0.293248002291128,0.4223450382535063,-0.586741645325466,0.13562961394027512,-0.14386868053023022,0.9136155926292358,0.804138442924891,-0.46372696766221055,1.0115164206603302,0.12914972391550292,0.14426114758515995
-0.09373594085583782,-0.6951513177381029,-0.6404633261928954,-0.9215810331331358,1.3523652738886858,-0.5053471915691576,0.161173907519238,0.11174231675420418,-0.3855774925830712,0.719237155351197,0.043658680518233905,-0.6894036972133125
-0.6764385558861707,-1.1460001303830154,-1.2917161112153712,-1.1727105739888881,2.450395015793349,-1.156008511439227,-0.13312788060846276,-0.4045703118127304,-0.3855774925830712,0.6390036315408468,-0.022806899464035395,-1.0599214060126336
-0.8468515848101361,-1.2847228419660655,-1.5404584943836779,-1.2075896768855203,2.905434368294381,-1.3728956180625833,-0.24842136461725273,-0.6254208003326909,-0.6088617070948976,0.8682422709989904,-0.17006892797493728,-1.2451802604122943
-0.4070760262966772,-1.0246177577478466,-1.1062899710353606,-0.9006535713951564,2.084385101825128,-1.0837128092314414,-0.036038630916850126,-0.3956169136294888,-0.7874890787043589,1.1719834682810306,-0.219979883946753,-0.9672919788128032
0.439491923841731,-0.7471723345817468,-0.7037795691811916,-0.7820646215466067,1.6689143886720121,-0.9391214048158705,0.11262928267343168,-0.21654894996465598,-0.8098175001555415,1.0573641485519587,-0.3128834455576575,-0.5967742700134823
2.473453881966478,1.1776052886330717,1.1730947765433049,0.36196995346293154,-0.2699489393758618,-0.28846008494580117,1.392993762981573,1.2070413611707649,-0.7316680250764024,0.8968971009312584,-0.3094242703912941,1.3484437011829533
2.4624594930036414,1.7845171518089153,1.6343988326008918,0.12479205376583215,-0.626066693507104,-0.3366572197509915,1.8966442457568136,1.5054879672788195,-0.5195480212901672,0.47280561793369247,-0.3034942558203854,1.6263319827824443
2.638369716409025,1.836538168652559,1.679624720449675,0.7177368030085807,-0.4677921361154408,1.2779467962228843,1.6478530434220562,2.168039432838701,0.35126041530595575,-0.8453165589506332,-0.3840436204085632,1.9968496915817646
1.9842035731202552,1.541752406538578,1.4670630475603947,0.041082206813914716,-0.24027245986492496,1.085158257002123,1.3292789428714522,1.7323073879209412,0.6861867370736954,-1.1834435521513949,-0.4300012333331063,1.2558142739831228
2.682347272260371,2.2353659644538277,1.96002522511213,0.28523592709034057,-0.4974686156263776,1.253848228820289,1.7237040197436284,1.9949404012960292,0.7866646336040175,-1.2579461099752913,-0.4218474632981068,1.9042202643819348
2.0611642958601104,1.905899524444084,1.7338957858682147,0.36196995346293154,-0.25511069962039334,1.253848228820289,1.4172660754044761,1.4577365103015307,0.8424856872319741,-1.4241441235824457,-0.5886291231049169,1.7189614099822743
1.0386861223163186,0.9001598654669717,0.9514879260842679,-0.21702315462116403,0.33841889059834357,0.4585955045346488,0.7437094056689136,0.7086355289703136,0.97645621593907,-1.5960731031760533,-0.7109356736299108,0.7926671379839716
1.7368298214564346,1.246966644424597,1.2273658419618445,-0.1891198723038582,0.3977718496202173,0.48269407193724395,0.9985686861093968,0.9265015514291934,1.1104267446461658,-1.6877685589593105,-0.7307023888662736,0.885296565183802
1.6378803207909063,1.1082439328415468,1.1188237111247652,-0.1472649488278995,0.36314929019079095,0.5790883415476246,0.9378879050521389,1.0757248544832207,1.088098323194983,-1.6591137290270426,-0.7099473378680928,0.885296565183802
1.956717600713164,1.4550507117991718,1.3992242157872201,-0.1891198723038582,0.17025217336970144,0.7236797459631955,1.0562154281137919,0.8757656283908242,0.6303656834457387,-1.2808699739211058,-0.6059249989367342,1.3484437011829533
2.5284258267806603,1.6804751181216282,1.562037412042839,-0.2100473340418376,-0.12156654182117756,0.6754826111580052,1.3505172162414925,1.2816530126977785,0.34009620458036466,-0.7593520691538294,-0.3067063470462943,1.8115908371821046
2.105141851711456,1.1082439328415468,1.1188237111247652,-0.31468464273173435,0.14552177377725406,0.8200740155735762,1.050147350008066,1.2816530126977785,0.23961830805004256,-0.6504637154112108,-0.31313052949811226,1.163184846783293
1.582908375976724,0.7094161370402781,0.7931973186135273,-0.1891198723038582,-0.032537103288367016,0.6995811785606004,0.849900772519115,1.7890122430814714,-0.03948696008974049,-0.1232148446574808,-0.15549097548811977,0.6074082835843113
0.6044077582842781,-0.0535587766664969,0.07862829060275511,-0.5658141835874867,0.5461542471749015,0.19351126310610203,0.39479491458968086,1.0727403884221403,-0.17345748879683626,0.04871413493612689,-0.18415271258084578,-0.22625656121416124
0.6263965362099511,-0.14026047140590314,-0.002778307525054375,-0.5518625424288338,0.4818552082345383,-0.047474410919849566,0.3553524069024632,0.929486017490274,-0.30742801750393206,0.27795277439427046,-0.17303393526039162,-0.22625656121416124
-0.10473032981867429,-0.6951513177381029,-0.6404633261928954,-0.8099679038639125,1.1940907164970227,-0.4571500567639673,0.03677830635185933,0.3325928052741646,-0.30742801750393206,0.2206431145297346,-0.2254157306367527,-0.6894036972133125
-0.5115227214436238,-0.9205757240605592,-0.9570445411343766,-0.9843634183470739,1.7035369481014386,-0.7222342981925141,-0.14222999776705142,-0.03151205417766207,-0.46372696766221055,0.4326888560285176,-0.2622312377644782,-0.9672919788128032
-1.0997225309553749,-1.3020631809139467,-1.5811617934475828,-1.1517831122509088,2.9301647678868283,-1.3487970506599882,-0.4274296687361635,-0.8044887639975237,-0.7093396036252195,0.535846243784682,-0.4925134702681035,-1.3378096876121244
0.45048631280456747,-0.33100419983259677,-0.2153399804143347,-0.35653956620769306,1.0556004787793174,-0.6017414611795383,0.38265875837822927,0.14755590948717073,-0.932623818137046,0.9828615907280622,-0.4979493169581032,-0.31888598841399135
2.726324828111717,2.0793029139228962,1.8469605054901723,0.7595917264845393,-0.6062823738331461,-0.02337584351725441,1.7267380587964913,1.5860685509279944,-0.7986532894299502,0.6963132914053828,-0.4974551490771942,1.9968496915817646
2.3690071868195317,2.0619625749750154,1.8333927391355374,0.48055890331148127,-0.6013362939146566,0.6031869089502198,1.8086571132237896,2.1829617631441036,-0.06181538154092305,-0.45561087187178884,-0.47521759443628614,2.1821085459814253
1.9072428503803998,1.0388825770500218,1.0645526457062255,0.06898548913122053,-0.027591023369877538,0.627285476352815,1.0683515843252434,1.7681209806539078,0.31776778312918214,-0.8395855929641796,-0.42160037935765227,0.885296565183802
1.6598690987165792,0.5360127475614656,0.6394292999276648,-0.0077485372413704495,0.3977718496202173,0.7959754481709811,0.6799945855587929,1.4547520442404502,0.6750225263481043,-1.1318648582733124,-0.37070108762401854,0.514778856384481
